id,predicted_answer,true_answer,is_correct,pred_confidence,confidence_gap,probs,paragraph,question,choices,answer,question_plus,confidence_gap_bin,prediction_result
generation-for-nlp-757,4,4,True,0.5236376,0.15879291,"[0.038311440497636795, 0.0732063353061676, 0.3648446798324585, 0.523637592792511]",통화에 대한 수요      통화의 가치      순 수출액,한 국가의 실질 금리가 상승한다고 가정하겠습니다. 이 국가의 통화 수요와 통화 가치 및 순 수출액에는 어떤 변화가 있을 것으로 예상할 수 있습니까?,"['감소 \xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0 상승 \xa0\xa0\xa0\xa0 감소', '감소 \xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0 하락 \xa0\xa0\xa0\xa0 감소', '감소 \xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0 하락 \xa0\xa0\xa0\xa0 증가', '증가 \xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0 상승 \xa0\xa0\xa0\xa0 증가']",4,,"[0.1, 0.2)",Correct
generation-for-nlp-758,2,4,False,0.5573635,0.2951721,"[0.07678676396608353, 0.5573635101318359, 0.26219141483306885, 0.10365832597017288]",지출 정책     세금 정책     통화 정책,재정 및 통화 정책 입안자들은 대규모 예산 적자를 피하면서 경기 침체기를 극복하기 위해 세금 지출과 통화 정책을 어떻게 결합할 수 있습니까?,"['지출 증가 \xa0\xa0\xa0 세금 인하 \xa0\xa0\xa0 국채 매도', '지출 감소 \xa0\xa0\xa0 세금 인상 \xa0\xa0\xa0 국채 매입', '지출 감소 \xa0\xa0\xa0 세금 인하 \xa0\xa0\xa0 준비율 인상', '지출 증가 \xa0\xa0\xa0 세금 인상 \xa0\xa0\xa0 할인율 인하']",4,,"[0.2, 0.3)",Incorrect
generation-for-nlp-759,2,4,False,0.5621448,0.17074281,"[0.023701535537838936, 0.5621448159217834, 0.02275162748992443, 0.391402006149292]",슈퍼마켓에서 식료품을 포장하는 일을 하고 있지만 임금이 만족스럽지 않아 이 일을 그만두고 경쟁 식료품점에서 새 일자리를 찾기 시작했습니다.,이는 어떤 유형의 실업입니까?,"['경기적 실업', '구조적 실업', '계절적 실업', '마찰적 실업']",4,,"[0.1, 0.2)",Incorrect
generation-for-nlp-762,2,1,False,0.49334016,0.133484,"[0.027974288910627365, 0.4933401644229889, 0.35985615849494934, 0.11882945895195007]",대일 수출     달러에 대한 수요     달러의 가치,일본 경제가 장기적인 경기 침체를 겪고 있다고 가정하겠습니다. 일본 가계 소득 감소가 미국의 대일 수출 달러 수요와 엔화 대비 달러 가치에 영향을 미치는 방식은 다음 중 어느 것입니까?,"['감소 \xa0\xa0\xa0 감소 \xa0\xa0\xa0 감소', '감소 \xa0\xa0\xa0 감소 \xa0\xa0\xa0 증가', '감소 \xa0\xa0\xa0 증가 \xa0\xa0\xa0 감소', '증가 \xa0\xa0\xa0 감소 \xa0\xa0\xa0 감소']",1,,"[0.1, 0.2)",Incorrect
generation-for-nlp-763,4,4,True,0.91199833,0.8749839,"[0.024517780169844627, 0.02646952122449875, 0.0370144285261631, 0.9119983315467834]",연방 재정 적자의 증가는 대출 자금 수요에 영향을 미쳐 실질 금리와 투자 지출에 영향을 미칠 수 있습니다.,다음 중 이러한 효과의 올바른 방향을 제시하는 것은 무엇입니까?,"['증가 \xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0 증가 \xa0\xa0\xa0\xa0 증가', '감소 \xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0 감소 \xa0\xa0\xa0\xa0 감소', '감소 \xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0 감소 \xa0\xa0\xa0\xa0 증가', '증가 \xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0 증가 \xa0\xa0\xa0\xa0 감소']",4,,"[0.8, 0.9)",Correct
generation-for-nlp-764,3,1,False,0.39999932,0.08050513,"[0.06718173623085022, 0.21332482993602753, 0.39999932050704956, 0.31949418783187866]",단기 필립스 곡선     단기 실업률     장기 실업률,"경제에 일시적인 확장적 공급 충격이 발생했을 때 경제가 장기적으로 균형 상태에 있다고 가정하겠습니다. 이 경우에 단기 필립스 곡선, 단기 실업률, 장기 실업률은 다음 중 어떤 방식으로 변화합니까?","['아래로 이동 \xa0\xa0\xa0 하락 \xa0\xa0\xa0 상승', '위로 이동 \xa0\xa0\xa0 상승 \xa0\xa0\xa0 하락', '아래로 이동 \xa0\xa0\xa0 하락 \xa0\xa0\xa0 하락', '위로 이동 \xa0\xa0\xa0 상승 \xa0\xa0\xa0 상승']",1,,"[0.0, 0.1)",Incorrect
generation-for-nlp-765,2,3,False,0.56930465,0.33397278,"[0.05908852815628052, 0.5693046450614929, 0.23533186316490173, 0.13627497851848602]",한 단위를 생산하는 데 필요한 노동 시간: 국가      와인      치즈 프랑스      40      80 벨기에      15      60,다음 중 참인 것은 무엇입니까?,"['프랑스는 두 제품 모두에서 절대적인 우위를 점하고 있다.', '프랑스는 와인을 특화하여 수출하고, 벨기에는 치즈를 특화하여 수출해야 한다.', '프랑스는 치즈에서 비교 우위를 점하고 있다.', '프랑스는 치즈에서 절대적인 우위를 점하고 있다.']",3,,"[0.3, 0.4)",Incorrect
generation-for-nlp-767,2,1,False,0.6539019,0.42544264,"[0.22845923900604248, 0.6539018750190735, 0.03314702957868576, 0.0844917967915535]",특정 제품을 만드는 회사가 향후 해당 제품의 가격이 낮아질 것으로 예상하는 경우,특정 제품을 만드는 회사가 향후 해당 제품의 가격이 낮아질 것으로 예상하는 경우에 대한 설명으로 옳은 것은?,"['지금 당장 제품 공급이 증가하게 된다.', '지금 당장 제품 공급이 감소하게 된다.', '현재 공급되는 제품의 양에는 영향을 미치지 않는다.', '현재 또는 향후 제품 공급에 영향을 미치지 않는다.']",1,,"[0.4, 0.5)",Incorrect
generation-for-nlp-769,1,2,False,0.5348365,0.20628718,"[0.53483647108078, 0.3285492956638336, 0.10694566369056702, 0.029668638482689857]",지급준비율이 5%라고 가정하겠습니다.,"연준이 공개 시장 운영에서 1,000만 달러 상당의 국채를 매각하면 통화 공급량은 잠재적으로 어떻게 되는가?","['2억 달러가 증가할 수 있다.', '2억 달러가 감소할 수 있다.', '5천만 달러가 증가할 수 있다.', '5천만 달러가 감소할 수 있다.']",2,,"[0.2, 0.3)",Incorrect
generation-for-nlp-770,2,2,True,0.43476295,0.17208943,"[0.06083378195762634, 0.43476295471191406, 0.2626735270023346, 0.2417297065258026]",I. 임금이 빠르게 변동한다 II. 세이의 법칙이 적용되지 않는다. III. 투입과 산출 가격은 서로 일치한다 IV. 정부는 총 수요를 적정 수준으로 유지하는 것에 대해 걱정할 필요가 없다.,고전 경제학자들은 일반적으로 어떤 주장을 하고 있는가?,"['II 및 IV만 해당', 'I, III 및 IV만', 'I 및 IV만 해당', 'II 및 III만 해당']",2,,"[0.1, 0.2)",Correct
generation-for-nlp-771,4,3,False,0.87989604,0.8238061,"[0.02947983890771866, 0.056089915335178375, 0.03453412279486656, 0.8798960447311401]","노동의 가격이 2달러이고 자본의 가격은 1달러입니다. 노동의 한계 생산은 200이고, 자본의 한계 생산은 50입니다.",회사는 어떻게 해야 합니까?,"['자본을 늘리고 노동을 줄여 자본의 한계 생산이 감소하고 노동의 한계 생산이 상승하게 합니다.', '자본을 늘리고 노동을 줄여 자본의 한계 생산이 상승하고 노동의 한계 생산이 감소하게 합니다.', '자본을 줄이고 노동을 늘려 자본의 한계 생산이 상승하고 노동의 한계 생산이 감소하게 합니다.', '자본을 줄이고 노동을 늘려 자본의 한계 생산이 감소하고 노동의 한계 생산이 상승하게 합니다.']",3,,"[0.8, 0.9)",Incorrect
generation-for-nlp-772,3,2,False,0.8123742,0.6248299,"[4.739539144793525e-05, 3.420116627239622e-05, 0.8123741745948792, 0.18754425644874573]",군대 플라스틱 피규어를 만드는 산업은 모든 용도로 요구되는 플라스틱의 극히 일부만을 사용합니다.,군대 피규어 산업은 다음에 해당할 가능성이 높습니다.,"['비용 증가 산업', '고정 비용 산업', '비용 감소 산업', '이윤 창출 산업']",2,,"[0.6, 0.7)",Incorrect
generation-for-nlp-773,1,3,False,0.64480096,0.5089367,"[0.6448009610176086, 0.08472737669944763, 0.1358642727136612, 0.13460732996463776]",사과 시장이 균형 상태에 있습니다. 사과를 재배하는 사람들이 사과 생산량을 늘리기 위해 더 많은 농약을 사용하고 있다고 가정해 보겠습니다. 이와 동시에 사과를 대체할 수 있는 배의 가격이 상승하고 있다는 소식도 들립니다.,다음 중 사과의 새로운 가격과 수량에 대한 합리적인 예측은 어느 것입니까?,"['가격이 상승하지만 수량이 모호하다.', '가격이 하락하지만 수량이 모호하다.', '가격이 모호하지만 수량이 증가한다.', '가격이 모호하지만 수량이 감소한다.']",3,,"[0.5, 0.6)",Incorrect
generation-for-nlp-774,4,4,True,0.7510681,0.5665934,"[0.025319313630461693, 0.0391378328204155, 0.18447469174861908, 0.751068115234375]","레이와 도로시는 둘 다 요리를 할 수 있고 토요일 오후에 정원에서 잡초를 뽑을 수 있습니다. 요리를 하는 모든 시간마다 레이는 50개의 잡초를 뽑을 수 있고, 도로시는 100개의 잡초를 뽑을 수 있습니다.","이 정보에 기초하여,","['레이는 요리에서 절대적인 우위를 점하기 때문에 잡초를 뽑는다.', '도로시는 요리에서 절대적인 우위를 점하기 때문에 잡초를 뽑는다.', '도로시는 요리에서 비교 우위에 있기 때문에 요리를 한다.', '레이는 요리에서 비교 우위에 있기 때문에 요리를 한다.']",4,,"[0.5, 0.6)",Correct
generation-for-nlp-778,4,4,True,0.84112656,0.7498052,"[0.007804286666214466, 0.09132131934165955, 0.05974781885743141, 0.841126561164856]",I. 강력한 진입 장벽. II. 가격(P) = 한계 수익(MR). III. 상대적으로 적은 수의 판매자.,다음 중 과점의 특징이 아닌 것은 무엇입니까?,"['I만 해당.', 'II만 해당.', 'III만 해당.', 'I 및 III만 해당.']",4,,"[0.7, 0.8)",Correct
generation-for-nlp-780,3,1,False,0.8947163,0.81697464,"[0.018487149849534035, 0.009054847992956638, 0.8947163224220276, 0.07774167507886887]",소규모 비즈니스는 제품에 대한 수요의 가격 탄력성을 3으로 추정합니다.,총 수익을 높이려면 소유자가 다음과 같이 해야 합니다.,"['수요가 탄력적이기 때문에 가격 인하.', '수요가 비탄력적이기 때문에 가격 인하.', '수요가 탄력적이기 때문에 가격 인상.', '수요가 비탄력적이기 때문에 가격 인상.']",1,,"[0.8, 0.9)",Incorrect
generation-for-nlp-781,1,4,False,0.6208916,0.40976873,"[0.6208915710449219, 0.12337727099657059, 0.21112284064292908, 0.04460832476615906]","자본이 1단위로 고정되어 있고 노동이 1, 2, 3단위로 연속적으로 추가되면 산출물 생산이 300(노동 1단위)에서 350(노동 2단위)으로, 375(노동 3단위)로 증가합니다.",다음 중 올바른 해석은 어느 것입니까?,"['이는 장기적으로 규모에 따른 수익률을 높여준다.', '이는 장기적으로 규모에 따른 수익률을 떨어뜨린다.', '이는 장기적으로 규모에 따른 일정한 수익률을 유지한다.', '이는 단기적으로 한계 생산성을 떨어뜨린다.']",4,,"[0.4, 0.5)",Incorrect
generation-for-nlp-782,2,2,True,0.82592785,0.7398012,"[0.04936402291059494, 0.8259278535842896, 0.038581445813179016, 0.08612663298845291]",현재 경쟁 노동 시장은 균형 상태에 있습니다.,다음 중 시장 임금이 상승할 가능성이 가장 높은 것은 어느 것입니까?,"['더 많은 학생들이 이 노동 시장에 필요한 기술을 갖추고 졸업한다.', '이 노동에 의해 생산된 재화에 대한 수요가 더 강해진다.', '보완 자원의 가격이 상승한다.', '근로자가 이 분야에서 일하기 전에 시험을 통과해야 할 필요성을 노동부가 없애고 있다.']",2,,"[0.7, 0.8)",Correct
generation-for-nlp-784,1,4,False,0.5285523,0.20999157,"[0.5285522937774658, 0.31856071949005127, 0.044104259461164474, 0.10878268629312515]",데님 청바지 시장은 균형 상태에 있고 대체재인 폴리에스테르 바지의 가격이 상승합니다.,청바지 시장에서는?,"['공급이 감소하여 가격이 상승하고 수량이 감소한다.', '공급이 감소하여 가격이 상승하고 수량이 증가한다.', '수요가 감소하여 가격이 상승하고 수량이 감소한다.', '수요가 증가하여 가격이 상승하고 수량이 증가한다.']",4,,"[0.2, 0.3)",Incorrect
generation-for-nlp-786,4,1,False,0.73007596,0.5217474,"[0.036914195865392685, 0.024681314826011658, 0.20832855999469757, 0.7300759553909302]",커피 시장에 가격 하한제가 도입되었다고 가정해 보겠습니다.,이 정책의 한 가지 결과는 다음과 같습니다.,"['커피 추출기에 대한 수요 감소.', '시장에서 지속적인 커피 부족.', '커피 가격 하락으로 인한 소비자 잉여 증가.', '커피 수요 증가.']",1,,"[0.5, 0.6)",Incorrect
generation-for-nlp-788,1,4,False,0.5816562,0.33314544,"[0.5816562175750732, 0.11871711909770966, 0.24851079285144806, 0.051115915179252625]",기업이 아래쪽으로 기울어지는 수요 곡선에 직면해서는 안 된다. I. 기업이 시장 지배력을 가지고 있어야 한다. III. 수요 탄력성이 서로 다른 구매자를 분리할 수 있어야 한다. IV. 기업이 이윤 극대화 이상의 동기를 가져야 한다. V. 기업이 제품의 재판매를 방지할 수 있어야 한다.,기업이 가격 차별화 전략을 성공적으로 수행하려면 다음 중 어떤 조건이 충족되어야 합니까?,"['I, III 및 V만 해당', 'III 및 IV만 해당 ', 'I 및 IV만 해당', 'II, III 및 V만 해당']",4,,"[0.3, 0.4)",Incorrect
generation-for-nlp-791,2,3,False,0.4696349,0.042301416,"[0.07976056635379791, 0.46963489055633545, 0.4273334741592407, 0.02327100560069084]",희소성은 다음과 같이 정의할 수 있습니다.,희소성에 대한 정의로 옳은 것은?,"['제한된 욕구와 제한된 경제적 자원 간 차이.', '행위의 총 편익과 해당 행위의 총 비용 간 차이.', '무한한 욕구와 제한된 경제적 자원 간 차이.', '주어진 행동 방침을 따르는 데 드는 기회 비용.']",3,,"[0.0, 0.1)",Incorrect
generation-for-nlp-795,1,1,True,0.805094,0.6168526,"[0.8050940036773682, 0.18824142217636108, 0.0013479244662448764, 0.005316643510013819]",가변 입력의 단위가 추가될 때마다 산출물의 증가가 작아지는 경우.,다음 중 이 개념에 대해 옳게 설명하는 것은 무엇입니까?,"['한계 생산성 감소.', '한계 효용 감소.', '한계 효용 증가.', '한계 생산성 증가.']",1,,"[0.6, 0.7)",Correct
generation-for-nlp-797,4,4,True,0.7339396,0.6118373,"[0.0839330330491066, 0.06002509221434593, 0.1221022829413414, 0.7339395880699158]",햄씨는 가게에서 피자를 하나 더 만들 때마다 0.45달러 상당의 소스를 위에 얹습니다.,햄씨의 경우 피자 소스의 비용은 다음 중 어떤 것의 구성 요소입니까?,"['I 및 IV만 해당', 'II와 III만 해당', 'II 및 IV만 해당', 'I, II 및 IV만 해당']",4,,"[0.6, 0.7)",Correct
generation-for-nlp-798,4,2,False,0.47195715,0.02067092,"[0.034457918256521225, 0.4512862265110016, 0.04229876399040222, 0.47195714712142944]",알루미늄이 자전거 생산의 주요 생산 투입물이라고 가정해 보겠습니다. 알루미늄 가격이 하락하고 다른 모든 변수가 일정하다면 다음과 같은 결과가 예상됩니다.,알루미늄 가격이 하락하고 다른 모든 변수가 일정하다면 다음과 같은 결과가 예상됩니다.,"['알루미늄에 대한 수요가 증가할 것이다.', '자전거 공급이 증가할 것이다.', '자전거 공급이 감소할 것이다.', '자전거 수요가 증가할 것이다.']",2,,"[0.0, 0.1)",Incorrect
generation-for-nlp-800,2,4,False,0.6002894,0.2663029,"[0.3339864909648895, 0.6002894043922424, 0.04291963577270508, 0.022804491221904755]","엘사는 자신의 시간을 시간당 50달러로 평가하고 2시간 동안 데이비드를 가르칩니다. 데이비드는 2시간 과외에 175달러를 지불할 의향이 있지만, 두 사람은 2시간 전체에 대해 125달러로 가격을 협상합니다.",다음 중 위의 거래에 대해 사실에 부합하는 것은 무엇입니까?,"['소비자 잉여가 생산자 잉여보다 50달러에서 75달러 정도 더 크다.', '생산자 잉여가 소비자 잉여보다 50달러에서 75달러 정도 더 크다.', '소비자 잉여가 생산자 잉여보다 75달러 이상 크다.', '소비자 잉여와 생산자 잉여 간 차이가 25달러이다.']",4,,"[0.2, 0.3)",Incorrect
generation-for-nlp-801,4,4,True,0.7057158,0.56336576,"[0.0910802111029625, 0.14235003292560577, 0.0608539953827858, 0.7057157754898071]","소비자가 소비하는 각 쿠키에 대해 금전적 대가를 지불할 필요가 없는 경우, 소비자는 다음과 같은 경우 쿠키를 소비하는 것을 중단할 것입니다.","소비자가 소비하는 각 쿠키에 대해 금전적 대가를 지불할 필요가 없는 경우, 소비자는 다음과 같은 경우 쿠키를 소비하는 것을 중단할 것입니다.","['쿠키를 먹음으로써 얻는 총 효용이 0과 같다.', '쿠키를 먹음으로써 얻는 소득 효과보다 대체 효과가 더 크다.', '한계 효용을 총 효용으로 나눈 비율이 1과 같다.', '마지막 쿠키를 먹었을 때의 한계 효용이 0이다.']",4,,"[0.5, 0.6)",Correct
